frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
1,7.255,3.003,35685,904,11,4,3
2,7.3,2.963,35685,913,11,4,3
3,7.4,2.413,35685,907,11,4,3
4,7.5,3.106,35685,911,11,4,3
5,7.6,3.424,35685,905,11,4,3
6,7.7,2.141,35685,911,11,4,3
7,7.8,2.393,35685,914,11,4,3
8,7.9,2.095,35685,905,11,4,3
9,8.0,2.611,35685,909,11,4,3
10,8.1,2.857,35685,909,11,4,3
11,8.2,2.464,35685,909,11,4,3
12,8.3,2.642,35685,906,11,4,3
13,8.4,2.433,35685,907,11,4,3
14,8.5,2.619,35685,901,11,4,3
15,8.6,2.618,35685,910,11,4,3
16,8.7,2.742,35685,912,11,4,3
17,8.8,2.268,35685,913,11,4,3
18,8.9,2.374,35685,907,11,4,3
19,9.0,2.424,35685,912,11,4,3
20,9.1,2.424,35685,911,11,4,3
21,9.2,2.298,35685,912,11,4,3
22,9.3,2.853,35685,908,11,4,3
23,9.4,2.319,35685,905,11,4,3
24,9.5,2.61,35685,912,11,4,3
25,9.6,2.713,35685,911,11,4,3
26,9.7,2.374,35685,914,11,4,3
27,9.8,2.669,35685,902,11,4,3
28,9.9,2.506,35685,910,11,4,3
29,10.0,2.385,35685,907,11,4,3
30,10.1,2.435,35685,910,11,4,3
31,10.2,2.402,35685,904,11,4,3
32,10.3,2.602,35685,904,11,4,3
33,10.4,2.451,35685,910,11,4,3
34,10.5,2.557,35685,903,11,4,3
35,10.6,2.51,35685,910,11,4,3
36,10.7,2.435,35685,903,11,4,3
37,10.8,2.184,35685,908,11,4,3
38,10.9,2.375,35685,913,11,4,3
39,11.0,2.416,35685,911,11,4,3
40,11.1,2.514,35685,909,11,4,3
41,11.2,2.947,35685,907,11,4,3
42,11.3,2.65,35685,905,11,4,3
43,11.4,2.368,35685,907,11,4,3
44,11.5,2.671,35685,905,11,4,3
45,11.6,2.432,35685,913,11,4,3
46,11.7,2.34,35685,911,11,4,3
47,11.8,2.47,35685,910,11,4,3
48,11.9,2.508,35685,905,11,4,3
49,12.0,2.473,35685,905,11,4,3
50,12.1,2.494,35685,911,11,4,3
51,12.2,2.455,35685,909,11,4,3
52,12.3,2.457,35685,905,11,4,3
53,12.4,2.371,35685,914,11,4,3
54,12.5,2.43,35685,905,11,4,3
55,12.6,2.513,35685,911,11,4,3
56,12.7,2.535,35685,911,11,4,3
57,12.8,2.487,35685,906,11,4,3
58,12.9,2.654,35685,908,11,4,3
59,13.0,2.442,35685,907,11,4,3
60,13.1,2.6,35685,906,11,4,3
61,13.2,2.856,35685,911,11,4,3
62,13.3,2.349,35685,909,11,4,3
63,13.4,3.18,35685,908,11,4,3
64,13.5,3.084,35685,909,11,4,3
65,13.6,2.425,35685,912,11,4,3
66,13.7,2.32,35685,910,11,4,3
67,13.8,2.629,35685,910,11,4,3
68,13.9,2.603,35685,911,11,4,3
69,14.0,2.465,35685,905,11,4,3
70,14.1,2.519,35685,909,11,4,3
71,14.2,2.495,35685,902,11,4,3
72,14.3,2.996,35685,904,11,4,3
73,14.4,2.77,35685,907,11,4,3
74,14.5,2.708,35685,906,11,4,3
75,14.6,2.399,35685,907,11,4,3
76,14.7,3.139,35685,912,11,4,3
77,14.8,3.347,35685,906,11,4,3
78,14.9,2.562,35685,904,11,4,3
79,15.0,2.524,35685,909,11,4,3
80,15.1,2.702,35685,912,11,4,3
81,15.2,3.01,35685,909,11,4,3
82,15.3,2.759,35685,904,11,4,3
83,15.4,2.602,35685,909,11,4,3
84,15.5,2.689,35685,906,11,4,3
85,15.6,2.537,35685,911,11,4,3
86,15.7,2.552,35685,905,11,4,3
87,15.8,2.539,35685,908,11,4,3
88,15.9,2.539,35685,904,11,4,3
89,16.0,2.882,35685,907,11,4,3
90,16.1,2.679,35685,913,11,4,3
91,16.2,2.339,35685,904,11,4,3
92,16.3,2.551,35685,913,11,4,3
93,16.4,2.652,35685,909,11,4,3
94,16.5,2.404,35685,905,11,4,3
95,16.6,3.299,35685,910,11,4,3
96,16.7,2.54,35685,908,11,4,3
97,16.8,2.483,35685,904,11,4,3
98,16.9,2.429,35685,912,11,4,3
99,17.0,2.456,35685,908,11,4,3
100,17.1,2.491,35685,903,11,4,3
101,17.2,2.342,35685,905,11,4,3
102,17.3,2.335,35685,909,11,4,3
103,17.4,2.997,35685,906,11,4,3
104,17.5,2.503,35685,912,11,4,3
105,17.6,2.648,35685,909,11,4,3
106,17.7,2.465,35685,911,11,4,3
107,17.8,2.557,35685,907,11,4,3
108,17.9,2.467,35685,906,11,4,3
109,18.0,2.388,35685,909,11,4,3
110,18.1,2.53,35685,909,11,4,3
111,18.2,2.352,35685,911,11,4,3
112,18.3,2.461,35685,909,11,4,3
113,18.4,2.618,35685,908,11,4,3
114,18.5,2.326,35685,912,11,4,3
115,18.6,2.518,35685,908,11,4,3
116,18.7,2.777,35685,910,11,4,3
117,18.8,2.513,35685,908,11,4,3
118,18.9,3.16,35685,909,11,4,3
119,19.0,2.467,35685,909,11,4,3
120,19.1,2.283,35685,907,11,4,3
121,19.2,2.478,35685,906,11,4,3
122,19.3,2.519,35685,914,11,4,3
123,19.4,2.712,35685,914,11,4,3
124,19.5,2.692,35685,905,11,4,3
125,19.6,2.501,35685,903,11,4,3
126,19.7,2.651,35685,911,11,4,3
127,19.8,2.619,35685,911,11,4,3
128,19.9,2.47,35685,910,11,4,3
129,20.0,3.375,35685,910,11,4,3
130,20.1,2.529,35685,911,11,4,3
131,20.2,2.355,35685,909,11,4,3
132,20.3,2.406,35685,908,11,4,3
133,20.4,2.614,35685,903,11,4,3
134,20.5,2.456,35685,914,11,4,3
135,20.6,2.583,35685,910,11,4,3
136,20.7,3.096,35685,906,11,4,3
137,20.8,2.435,35685,906,11,4,3
138,20.9,2.828,35685,912,11,4,3
139,21.0,2.58,35685,902,11,4,3
140,21.1,2.675,35685,910,11,4,3
141,21.2,2.489,35685,908,11,4,3
142,21.3,2.58,35685,905,11,4,3
143,21.4,2.43,35685,911,11,4,3
144,21.5,2.392,35685,901,11,4,3
145,21.6,2.425,35685,910,11,4,3
146,21.7,2.537,35685,907,11,4,3
147,21.8,2.539,35685,909,11,4,3
148,21.9,2.395,35685,905,11,4,3
149,22.0,2.544,35685,910,11,4,3
150,22.1,2.453,35685,911,11,4,3
151,22.2,2.712,35685,904,11,4,3
152,22.3,2.394,35685,905,11,4,3
153,22.4,3.051,35685,904,11,4,3
154,22.5,2.464,35685,912,11,4,3
155,22.6,2.388,35685,905,11,4,3
156,22.7,2.502,35685,906,11,4,3
157,22.8,2.416,35685,906,11,4,3
158,22.9,2.572,35685,909,11,4,3
159,23.0,2.615,35685,909,11,4,3
160,23.1,2.799,35685,905,11,4,3
161,23.2,2.436,35685,902,11,4,3
162,23.3,3.006,35685,910,11,4,3
163,23.4,2.567,35685,906,11,4,3
164,23.5,2.666,35685,904,11,4,3
165,23.6,2.589,35685,909,11,4,3
166,23.7,2.544,35685,909,11,4,3
167,23.8,2.634,35685,909,11,4,3
168,23.9,3.159,35685,908,11,4,3
169,24.0,2.687,35685,908,11,4,3
170,24.1,2.502,35685,903,11,4,3
171,24.2,2.465,35685,911,11,4,3
172,24.3,3.173,35685,905,11,4,3
173,24.4,2.39,35685,911,11,4,3
174,24.5,2.525,35685,904,11,4,3
175,24.6,2.359,35685,906,11,4,3
176,24.7,3.039,35685,912,11,4,3
177,24.8,2.619,35685,904,11,4,3
178,24.9,2.642,35685,916,11,4,3
179,25.0,2.67,35685,905,11,4,3
180,25.1,2.357,35685,913,11,4,3
181,25.2,2.54,35685,905,11,4,3
182,25.3,2.434,35685,905,11,4,3
183,25.4,2.452,35685,911,11,4,3
184,25.5,2.635,35685,902,11,4,3
185,25.6,2.434,35685,900,11,4,3
186,25.7,2.558,35685,906,11,4,3
187,25.8,2.472,35685,912,11,4,3
188,25.9,2.463,35685,907,11,4,3
189,26.0,2.403,35685,908,11,4,3
190,26.1,2.5,35685,906,11,4,3
191,26.2,2.612,35685,906,11,4,3
192,26.3,2.51,35685,911,11,4,3
193,26.4,2.566,35685,914,11,4,3
194,26.5,2.469,35685,911,11,4,3
195,26.6,2.574,35685,907,11,4,3
196,26.7,2.414,35685,908,11,4,3
197,26.8,2.504,35685,912,11,4,3
198,26.9,2.501,35685,904,11,4,3
199,27.0,2.526,35685,908,11,4,3
200,27.1,2.436,35685,911,11,4,3
201,27.2,2.473,35685,907,11,4,3
202,27.3,2.45,35685,908,11,4,3
203,27.4,2.323,35685,907,11,4,3
204,27.5,2.38,35685,910,11,4,3
205,27.6,2.568,35685,909,11,4,3
206,27.7,2.497,35685,912,11,4,3
207,27.8,2.392,35685,907,11,4,3
208,27.9,2.622,35685,907,11,4,3
209,28.0,2.488,35685,910,11,4,3
210,28.1,3.115,35685,911,11,4,3
211,28.2,2.499,35685,907,11,4,3
212,28.3,2.597,35685,908,11,4,3
213,28.4,2.453,35685,905,11,4,3
214,28.5,2.468,35685,911,11,4,3
215,28.6,2.352,35685,903,11,4,3
216,28.7,2.554,35685,906,11,4,3
217,28.8,2.691,35685,908,11,4,3
218,28.9,2.952,35685,911,11,4,3
219,29.0,2.602,35685,914,11,4,3
220,29.1,2.464,35685,909,11,4,3
221,29.2,2.55,35685,912,11,4,3
222,29.3,2.472,35685,910,11,4,3
223,29.4,2.521,35685,910,11,4,3
224,29.5,2.691,35685,907,11,4,3
225,29.6,2.438,35685,910,11,4,3
226,29.7,2.363,35685,909,11,4,3
227,29.8,2.361,35685,912,11,4,3
228,29.9,2.479,35685,911,11,4,3
229,30.0,2.533,35685,909,11,4,3
230,30.1,2.366,35685,906,11,4,3
231,30.2,2.403,35685,908,11,4,3
232,30.3,2.484,35685,913,11,4,3
233,30.4,2.482,35685,903,11,4,3
234,30.5,2.554,35685,907,11,4,3
235,30.6,2.6,35685,912,11,4,3
236,30.7,2.471,35685,907,11,4,3
237,30.8,2.632,35685,906,11,4,3
238,30.9,2.55,35685,907,11,4,3
239,31.0,2.568,35685,911,11,4,3
240,31.1,2.358,35685,903,11,4,3
241,31.2,2.4,35685,908,11,4,3
242,31.3,2.5,35685,912,11,4,3
243,31.4,2.455,35685,911,11,4,3
244,31.5,2.351,35685,909,11,4,3
245,31.6,2.402,35685,910,11,4,3
246,31.7,2.433,35685,903,11,4,3
247,31.8,2.45,35685,912,11,4,3
248,31.9,2.454,35685,907,11,4,3
249,32.0,2.415,35685,906,11,4,3
250,32.1,2.498,35685,907,11,4,3
251,32.2,2.54,35685,912,11,4,3
252,32.3,2.527,35685,908,11,4,3
253,32.4,2.551,35685,905,11,4,3
254,32.5,2.43,36281,927,11,4,3
255,32.6,2.617,44087,1536,9,4,3
256,32.7,2.847,43523,3605,7,2,2
257,32.8,2.511,42771,7559,4,1,1
258,32.9,2.897,42225,14417,2,1,1
259,33.0,2.994,41694,29065,0,0,0
260,33.1,2.995,41220,28591,0,0,0
261,33.2,2.923,40816,28187,0,0,0
262,33.3,2.859,40460,27831,0,0,0
263,33.4,2.817,40121,27492,0,0,0
264,33.5,2.8,39777,27148,0,0,0
265,33.6,2.781,39426,26797,0,0,0
266,33.7,2.727,39073,26444,0,0,0
267,33.8,2.785,38722,26093,0,0,0
268,33.9,2.644,38393,25764,0,0,0
269,34.0,2.73,38067,25438,0,0,0
270,34.1,2.684,37737,25107,0,0,0
271,34.2,2.742,37417,24788,0,0,0
272,34.3,2.867,37086,24457,0,0,0
273,34.4,2.691,36763,24134,0,0,0
274,34.5,3.257,36445,23816,0,0,0
275,34.6,2.694,36124,23495,0,0,0
276,34.7,2.652,35817,23188,0,0,0
277,34.8,2.577,35503,22874,0,0,0
278,34.9,3.28,35201,22572,0,0,0
279,35.0,2.831,34907,22278,0,0,0
280,35.1,2.568,34632,22003,0,0,0
281,35.2,2.431,34375,21746,0,0,0
282,35.3,2.734,34131,21502,0,0,0
283,35.4,2.442,33894,21265,0,0,0
284,35.5,2.503,33666,21037,0,0,0
285,35.6,2.693,33447,20817,0,0,0
286,35.7,2.555,33224,20595,0,0,0
287,35.8,2.484,33019,20390,0,0,0
288,35.9,2.375,32819,20190,0,0,0
289,36.0,2.815,32635,20005,0,0,0
290,36.1,2.576,32446,19817,0,0,0
291,36.2,2.484,32266,19637,0,0,0
292,36.3,2.793,32191,19562,0,0,0
293,36.4,2.581,32629,20000,0,0,0
294,36.5,3.323,32552,19923,0,0,0
295,36.6,2.383,32492,19863,0,0,0
296,36.7,2.482,32339,19710,0,0,0
297,36.8,3.069,32162,19533,0,0,0
298,36.9,3.033,31945,19316,0,0,0
299,37.0,2.623,31729,19100,0,0,0
300,37.1,2.59,31526,18897,0,0,0
301,37.2,2.339,31324,18695,0,0,0
302,37.3,2.755,31144,18515,1,1,1
303,37.4,2.427,30778,18149,0,0,0
304,37.5,2.661,29841,17212,0,0,0
305,37.6,2.444,28470,15841,0,0,0
306,37.7,2.535,26828,14199,0,0,0
307,37.8,2.33,25047,12418,0,0,0
308,37.9,2.195,25096,12467,0,0,0
309,38.0,2.252,27320,14691,0,0,0
310,38.1,2.532,28582,15953,0,0,0
311,38.2,2.582,27947,15318,0,0,0
312,38.3,2.287,27351,14722,0,0,0
313,38.4,2.529,27734,15105,0,0,0
314,38.5,2.41,27993,15364,0,0,0
315,38.6,2.556,27966,15337,0,0,0
316,38.7,2.594,27895,15266,0,0,0
317,38.8,2.413,27998,15369,0,0,0
318,38.9,3.692,28074,15445,0,0,0
319,39.0,2.396,28104,15475,0,0,0
320,39.1,2.705,28144,15515,0,0,0
321,39.2,2.432,28233,15603,0,0,0
322,39.3,2.51,28307,15678,0,0,0
323,39.4,2.546,28325,15696,0,0,0
324,39.5,2.654,28363,15735,0,0,0
325,39.6,2.571,28436,15807,0,0,0
326,39.7,2.56,28509,15880,0,0,0
327,39.8,2.747,28552,15923,0,0,0
328,39.9,2.382,28615,15986,0,0,0
329,40.0,2.392,28671,16042,0,0,0
330,40.1,2.36,28738,16109,0,0,0
331,40.2,2.702,28803,16174,0,0,0
332,40.3,2.663,28868,16239,0,0,0
333,40.4,2.611,28918,16289,0,0,0
334,40.5,2.524,28958,16329,0,0,0
335,40.6,2.6,29025,16396,0,0,0
336,40.7,2.406,29113,16484,0,0,0
337,40.8,2.364,29160,16531,0,0,0
338,40.9,2.461,29191,16562,0,0,0
339,41.0,2.536,29216,16587,0,0,0
340,41.1,2.365,29298,16669,0,0,0
341,41.2,2.546,29383,16754,0,0,0
342,41.3,2.376,29436,16807,0,0,0
343,41.4,2.645,29479,16850,0,0,0
344,41.5,2.427,29520,16891,0,0,0
345,41.6,2.676,29555,16926,0,0,0
346,41.7,2.552,29595,16966,0,0,0
347,41.8,2.665,29607,16978,0,0,0
348,41.9,2.592,29627,16998,0,0,0
349,42.0,2.345,29662,17033,0,0,0
350,42.1,2.339,29678,17050,0,0,0
351,42.2,2.513,29703,17074,0,0,0
352,42.3,2.557,29686,17057,0,0,0
353,42.4,2.397,29687,17058,0,0,0
354,42.5,2.579,29706,17077,0,0,0
355,42.6,2.764,29707,17078,0,0,0
356,42.7,2.53,29704,17075,0,0,0
357,42.8,2.344,29705,17076,0,0,0
358,42.9,2.388,29711,17082,0,0,0
359,43.0,2.351,29720,17091,0,0,0
360,43.1,2.508,29704,17076,0,0,0
361,43.2,2.482,29674,17045,0,0,0
362,43.3,2.499,29689,17060,0,0,0
363,43.4,2.554,29720,17091,0,0,0
364,43.5,2.467,29725,17096,0,0,0
365,43.6,2.519,29717,17088,0,0,0
366,43.7,2.427,29728,17099,0,0,0
367,43.8,2.443,29743,17114,0,0,0
368,43.9,2.52,29735,17106,0,0,0
369,44.0,2.494,29743,17114,0,0,0
370,44.1,2.463,29742,17113,0,0,0
371,44.2,2.601,29750,17121,0,0,0
372,44.3,2.507,29764,17135,0,0,0
373,44.4,2.475,29759,17130,0,0,0
374,44.5,2.398,29762,17133,0,0,0
375,44.6,2.326,29783,17154,0,0,0
376,44.7,2.377,29807,17178,0,0,0
377,44.8,2.504,29792,17163,0,0,0
378,44.9,2.676,29782,17153,0,0,0
379,45.0,2.394,29778,17149,0,0,0
380,45.1,2.643,29777,17148,0,0,0
381,45.2,2.366,29784,17155,0,0,0
382,45.3,2.441,29779,17150,0,0,0
383,45.4,2.497,29789,17160,0,0,0
384,45.5,2.74,29792,17163,0,0,0
385,45.6,2.611,29782,17153,0,0,0
386,45.7,2.52,29782,17153,0,0,0
387,45.8,2.332,29792,17163,0,0,0
388,45.9,2.691,29791,17162,0,0,0
389,46.0,2.237,29792,17163,0,0,0
390,46.1,2.251,29787,17158,0,0,0
391,46.2,2.243,29786,17157,0,0,0
392,46.3,2.399,29785,17156,0,0,0
393,46.4,2.463,29791,17162,0,0,0
394,46.5,2.444,29785,17156,0,0,0
395,46.6,2.856,29751,17122,0,0,0
396,46.7,3.022,29758,17129,0,0,0
397,46.8,2.393,29782,17153,0,0,0
398,46.9,2.367,29794,17164,0,0,0
399,47.0,2.401,29776,17147,0,0,0
400,47.1,2.355,29777,17148,0,0,0
401,47.2,2.33,29787,17158,0,0,0
402,47.3,2.25,29800,17171,0,0,0
403,47.4,2.307,29824,17195,0,0,0
404,47.5,2.864,29811,17182,0,0,0
405,47.6,2.247,29801,17172,0,0,0
406,47.7,2.562,29802,17172,0,0,0
407,47.8,2.569,29798,17169,0,0,0
408,47.9,2.492,29787,17158,0,0,0
409,48.0,2.367,29767,17138,0,0,0
410,48.1,2.385,29778,17149,0,0,0
411,48.2,2.338,29794,17165,0,0,0
412,48.3,2.365,29803,17174,0,0,0
413,48.4,2.373,29818,17189,0,0,0
414,48.5,2.387,29825,17196,0,0,0
415,48.6,2.368,29808,17179,0,0,0
416,48.7,2.99,29806,17177,0,0,0
417,48.8,2.246,29799,17170,0,0,0
418,48.9,2.257,29782,17153,0,0,0
419,49.0,2.3,29791,17162,0,0,0
420,49.1,2.427,29801,17172,0,0,0
421,49.2,2.423,29803,17174,0,0,0
422,49.3,2.331,29824,17195,0,0,0
423,49.4,2.411,29848,17219,0,0,0
424,49.5,2.317,29823,17194,0,0,0
425,49.6,2.459,29814,17185,0,0,0
426,49.7,2.332,29814,17185,0,0,0
427,49.8,2.403,29786,17157,0,0,0
428,49.9,3.007,29791,17162,0,0,0
429,50.0,2.294,29812,17183,0,0,0
430,50.1,2.312,29816,17188,0,0,0
431,50.2,2.366,29819,17189,0,0,0
432,50.3,2.387,29855,17226,0,0,0
433,50.4,2.465,29846,17217,0,0,0
434,50.5,2.403,29823,17194,0,0,0
435,50.6,2.421,29821,17192,0,0,0
436,50.7,2.545,29805,17176,0,0,0
437,50.8,2.486,29787,17158,0,0,0
438,50.9,2.344,29821,17192,0,0,0
439,51.0,2.355,29821,17192,0,0,0
440,51.1,3.016,29814,17185,0,0,0
441,51.2,2.574,29838,17209,0,0,0
442,51.3,2.24,29859,17230,0,0,0
443,51.4,3.141,29830,17201,0,0,0
444,51.5,2.394,29837,17207,0,0,0
445,51.6,2.303,29832,17203,0,0,0
446,51.7,2.355,29790,17161,0,0,0
447,51.8,3.312,29793,17164,0,0,0
448,51.9,2.887,29820,17191,0,0,0
449,52.0,2.417,29827,17198,0,0,0
450,52.1,2.383,29818,17189,0,0,0
451,52.2,2.368,29823,17194,0,0,0
452,52.3,3.145,29858,17229,0,0,0
453,52.4,2.529,29845,17216,0,0,0
454,52.5,2.342,29831,17201,0,0,0
455,52.6,2.314,29821,17192,0,0,0
456,52.7,2.366,29800,17171,0,0,0
457,52.8,2.376,29784,17155,0,0,0
458,52.9,2.52,29807,17178,0,0,0
459,53.0,2.24,29828,17199,0,0,0
460,53.1,2.423,29819,17190,0,0,0
461,53.2,2.358,29840,17211,0,0,0
462,53.3,2.35,29855,17226,0,0,0
463,53.4,2.328,29831,17202,0,0,0
464,53.5,2.322,29821,17192,0,0,0
465,53.6,2.464,29827,17198,0,0,0
466,53.7,2.245,29792,17162,0,0,0
467,53.8,2.577,29784,17155,0,0,0
468,53.9,2.402,29816,17187,0,0,0
469,54.0,2.395,29825,17196,0,0,0
470,54.1,2.399,29815,17186,0,0,0
471,54.2,2.379,29842,17213,0,0,0
472,54.3,2.383,29851,17222,0,0,0
473,54.4,2.462,29827,17198,0,0,0
474,54.5,2.655,29829,17200,0,0,0
475,54.6,2.774,29800,17171,0,0,0
476,54.7,2.383,29781,17152,0,0,0
477,54.8,2.31,29806,17177,0,0,0
478,54.9,2.424,29822,17193,0,0,0
479,55.0,2.357,29822,17194,0,0,0
480,55.1,2.422,29839,17210,0,0,0
481,55.2,2.346,29857,17228,0,0,0
482,55.3,2.714,29836,17207,0,0,0
483,55.4,2.326,29819,17190,0,0,0
484,55.5,2.545,29826,17197,0,0,0
485,55.6,2.495,29800,17171,0,0,0
486,55.7,2.336,29797,17168,0,0,0
487,55.8,2.349,29814,17185,0,0,0
488,55.9,2.387,29828,17199,0,0,0
489,56.0,2.257,29826,17197,0,0,0
490,56.1,2.373,29863,17234,0,0,0
491,56.2,2.299,29857,17228,0,0,0
492,56.3,2.39,29831,17202,0,0,0
493,56.4,2.337,29833,17204,0,0,0
494,56.5,2.476,29813,17184,0,0,0
495,56.6,2.405,29794,17165,0,0,0
496,56.7,2.241,29820,17191,0,0,0
497,56.8,2.391,29830,17201,0,0,0
498,56.9,2.383,29821,17192,0,0,0
499,57.0,2.252,29844,17215,0,0,0
500,57.1,2.323,29856,17227,0,0,0
501,57.2,3.327,29835,17206,0,0,0
502,57.3,2.377,29824,17195,0,0,0
503,57.4,2.369,29821,17192,0,0,0
504,57.5,2.256,29800,17171,0,0,0
505,57.6,2.34,29798,17169,0,0,0
506,57.7,2.484,29825,17196,0,0,0
507,57.8,2.404,29828,17199,0,0,0
508,57.9,2.385,29824,17195,0,0,0
509,58.0,2.261,29849,17220,0,0,0
510,58.1,3.006,29847,17218,0,0,0
511,58.2,2.516,29828,17199,0,0,0
512,58.3,2.367,29823,17194,0,0,0
513,58.4,2.426,29800,17171,0,0,0
514,58.5,2.318,29788,17159,0,0,0
515,58.6,2.31,29810,17181,0,0,0
516,58.7,2.278,29824,17195,0,0,0
517,58.8,2.266,29810,17181,0,0,0
